time,open,high,low,close,tick_volume,spread,real_volume
2016-04-18 21:00:00+00:00,1233.9,1234.49,1232.33,1233.49,4528.0,0,0.0
2016-04-18 22:00:00+00:00,1233.47,1234.04,1231.17,1231.84,4633.0,0,0.0
2016-04-18 23:00:00+00:00,1231.83,1233.01,1231.78,1232.38,1379.0,0,0.0
2016-04-19 01:00:00+00:00,1232.23,1232.34,1230.78,1231.64,761.0,0,0.0
2016-04-19 02:00:00+00:00,1231.68,1231.95,1227.83,1229.38,1771.0,0,0.0
2016-04-19 03:00:00+00:00,1229.38,1230.16,1227.68,1229.61,3596.0,0,0.0
2016-04-19 04:00:00+00:00,1229.59,1231.16,1229.15,1230.74,3634.0,0,0.0
2016-04-19 05:00:00+00:00,1230.66,1231.57,1230.34,1231.28,2342.0,0,0.0
2016-04-19 06:00:00+00:00,1231.21,1235.38,1227.93,1233.48,3278.0,0,0.0
2016-04-19 07:00:00+00:00,1233.53,1234.98,1231.92,1233.36,2687.0,0,0.0
2016-04-19 08:00:00+00:00,1233.33,1233.89,1231.97,1233.27,2636.0,0,0.0
2016-04-19 09:00:00+00:00,1233.27,1246.09,1233.04,1244.25,11142.0,0,0.0
2016-04-19 10:00:00+00:00,1244.23,1246.3,1241.46,1241.88,9108.0,0,0.0
2016-04-19 11:00:00+00:00,1241.98,1243.28,1241.58,1241.95,7755.0,0,0.0
2016-04-19 12:00:00+00:00,1241.99,1243.43,1241.44,1243.13,7842.0,0,0.0
2016-04-19 13:00:00+00:00,1243.17,1243.5,1241.05,1242.49,6587.0,0,0.0
2016-04-19 14:00:00+00:00,1242.47,1244.16,1241.8,1243.36,8909.0,0,0.0
2016-04-19 15:00:00+00:00,1243.36,1251.57,1243.26,1249.97,18030.0,0,0.0
2016-04-19 16:00:00+00:00,1249.97,1255.67,1249.06,1254.92,22356.0,0,0.0
2016-04-19 17:00:00+00:00,1254.83,1256.66,1251.63,1253.79,14145.0,0,0.0
2016-04-19 18:00:00+00:00,1253.8,1255.44,1253.25,1254.82,6977.0,0,0.0
2016-04-19 19:00:00+00:00,1254.83,1255.03,1252.45,1253.38,5036.0,0,0.0
2016-04-19 20:00:00+00:00,1253.4,1254.1,1251.11,1251.85,3315.0,0,0.0
2016-04-19 21:00:00+00:00,1251.86,1253.33,1249.21,1252.04,3928.0,0,0.0
2016-04-19 22:00:00+00:00,1252.0,1252.12,1250.42,1251.12,1681.0,0,0.0
2016-04-19 23:00:00+00:00,1251.03,1251.1,1249.49,1250.17,1119.0,0,0.0
2016-04-20 01:00:00+00:00,1249.61,1251.11,1249.26,1250.13,902.0,0,0.0
2016-04-20 02:00:00+00:00,1250.16,1250.78,1249.39,1249.66,1518.0,0,0.0
2016-04-20 03:00:00+00:00,1249.75,1251.8,1249.75,1250.56,3881.0,0,0.0
2016-04-20 04:00:00+00:00,1250.57,1257.98,1250.39,1254.54,8071.0,0,0.0
2016-04-20 05:00:00+00:00,1254.56,1254.74,1253.12,1254.4,5341.0,0,0.0
2016-04-20 06:00:00+00:00,1254.41,1255.05,1252.09,1252.17,6060.0,0,0.0
2016-04-20 07:00:00+00:00,1252.15,1254.78,1248.97,1250.67,3753.0,0,0.0
2016-04-20 08:00:00+00:00,1250.66,1251.2,1245.88,1246.85,5228.0,0,0.0
2016-04-20 09:00:00+00:00,1246.89,1249.57,1246.17,1248.53,7609.0,0,0.0
2016-04-20 10:00:00+00:00,1248.55,1249.34,1246.93,1247.59,8763.0,0,0.0
2016-04-20 11:00:00+00:00,1247.51,1248.45,1245.54,1248.24,8200.0,0,0.0
2016-04-20 12:00:00+00:00,1248.25,1250.01,1247.76,1249.41,8215.0,0,0.0
2016-04-20 13:00:00+00:00,1249.37,1250.0,1247.22,1247.7,6598.0,0,0.0
2016-04-20 14:00:00+00:00,1247.68,1249.62,1247.06,1248.27,6746.0,0,0.0
2016-04-20 15:00:00+00:00,1248.29,1252.25,1247.23,1250.73,12455.0,0,0.0
2016-04-20 16:00:00+00:00,1250.82,1254.71,1249.78,1253.8,17743.0,0,0.0
2016-04-20 17:00:00+00:00,1253.99,1254.2,1250.18,1253.99,16764.0,0,0.0
2016-04-20 18:00:00+00:00,1253.98,1256.3,1252.46,1252.94,14384.0,0,0.0
2016-04-20 19:00:00+00:00,1252.93,1254.92,1251.83,1252.65,11200.0,0,0.0
2016-04-20 20:00:00+00:00,1252.62,1253.89,1251.1,1252.44,9082.0,0,0.0
2016-04-20 21:00:00+00:00,1252.44,1253.44,1249.71,1250.78,5809.0,0,0.0
2016-04-20 22:00:00+00:00,1250.76,1250.88,1242.44,1244.94,10667.0,0,0.0
2016-04-20 23:00:00+00:00,1244.98,1245.39,1243.25,1244.1,1929.0,0,0.0
2016-04-21 01:00:00+00:00,1242.93,1245.15,1242.71,1244.34,1333.0,0,0.0
2016-04-21 02:00:00+00:00,1244.32,1245.68,1243.85,1245.32,1948.0,0,0.0
2016-04-21 03:00:00+00:00,1245.32,1246.09,1243.42,1244.94,6363.0,0,0.0
2016-04-21 04:00:00+00:00,1244.94,1248.27,1244.83,1246.3,9131.0,0,0.0
2016-04-21 05:00:00+00:00,1246.4,1251.28,1246.36,1250.13,6079.0,0,0.0
2016-04-21 06:00:00+00:00,1250.19,1250.54,1248.07,1248.31,3786.0,0,0.0
2016-04-21 07:00:00+00:00,1248.4,1248.62,1246.96,1247.53,4088.0,0,0.0
2016-04-21 08:00:00+00:00,1247.53,1254.81,1247.13,1253.3,7008.0,0,0.0
2016-04-21 09:00:00+00:00,1253.26,1259.94,1252.5,1258.24,13254.0,0,0.0
2016-04-21 10:00:00+00:00,1258.4,1260.19,1255.69,1256.48,11325.0,0,0.0
2016-04-21 11:00:00+00:00,1256.51,1259.48,1255.68,1258.02,9171.0,0,0.0
2016-04-21 12:00:00+00:00,1258.02,1261.46,1257.39,1259.48,8876.0,0,0.0
2016-04-21 13:00:00+00:00,1259.53,1260.63,1258.26,1259.11,6904.0,0,0.0
2016-04-21 14:00:00+00:00,1259.09,1260.04,1257.72,1259.63,7212.0,0,0.0
2016-04-21 15:00:00+00:00,1259.62,1270.17,1259.5,1268.88,23408.0,0,0.0
2016-04-21 16:00:00+00:00,1268.98,1270.29,1247.7,1249.16,25948.0,0,0.0
2016-04-21 17:00:00+00:00,1249.21,1254.34,1246.72,1250.63,19231.0,0,0.0
2016-04-21 18:00:00+00:00,1250.64,1252.62,1248.81,1251.73,11580.0,0,0.0
2016-04-21 19:00:00+00:00,1251.76,1252.05,1249.3,1251.07,8843.0,0,0.0
2016-04-21 20:00:00+00:00,1251.1,1251.24,1247.39,1248.22,8223.0,0,0.0
2016-04-21 21:00:00+00:00,1248.23,1249.56,1246.59,1249.04,6383.0,0,0.0
2016-04-21 22:00:00+00:00,1249.03,1250.86,1247.39,1249.75,4851.0,0,0.0
2016-04-21 23:00:00+00:00,1249.78,1250.22,1248.11,1248.11,1312.0,0,0.0
2016-04-22 01:00:00+00:00,1247.83,1250.15,1246.83,1249.7,1883.0,0,0.0
2016-04-22 02:00:00+00:00,1249.69,1250.03,1248.5,1249.15,2319.0,0,0.0
2016-04-22 03:00:00+00:00,1249.13,1249.63,1244.93,1246.7,5396.0,0,0.0
2016-04-22 04:00:00+00:00,1246.71,1252.58,1243.79,1250.27,8195.0,0,0.0
2016-04-22 05:00:00+00:00,1250.28,1250.82,1248.52,1249.5,5076.0,0,0.0
2016-04-22 06:00:00+00:00,1249.51,1250.07,1248.64,1249.76,3790.0,0,0.0
2016-04-22 07:00:00+00:00,1249.73,1249.9,1246.55,1247.39,5321.0,0,0.0
2016-04-22 08:00:00+00:00,1247.4,1248.89,1246.47,1246.74,7364.0,0,0.0
2016-04-22 09:00:00+00:00,1246.76,1248.2,1244.56,1245.52,9798.0,0,0.0
2016-04-22 10:00:00+00:00,1245.54,1249.13,1244.14,1248.68,11326.0,0,0.0
2016-04-22 11:00:00+00:00,1248.67,1250.75,1245.55,1245.75,10200.0,0,0.0
2016-04-22 12:00:00+00:00,1245.75,1247.8,1244.81,1247.15,8186.0,0,0.0
2016-04-22 13:00:00+00:00,1247.17,1248.22,1245.63,1246.22,7060.0,0,0.0
2016-04-22 14:00:00+00:00,1246.19,1248.25,1245.36,1245.57,4839.0,0,0.0
2016-04-22 15:00:00+00:00,1245.43,1247.94,1242.02,1246.45,10660.0,0,0.0
2016-04-22 16:00:00+00:00,1246.45,1246.82,1240.24,1243.93,13489.0,0,0.0
2016-04-22 17:00:00+00:00,1243.91,1245.36,1241.51,1242.51,12977.0,0,0.0
2016-04-22 18:00:00+00:00,1242.56,1243.88,1235.79,1237.69,12350.0,0,0.0
2016-04-22 19:00:00+00:00,1237.74,1237.74,1228.01,1229.9,11358.0,0,0.0
2016-04-22 20:00:00+00:00,1229.95,1231.44,1227.44,1228.85,9121.0,0,0.0
2016-04-22 21:00:00+00:00,1228.85,1231.65,1228.66,1231.61,5409.0,0,0.0
2016-04-22 22:00:00+00:00,1231.62,1234.39,1231.55,1233.52,3143.0,0,0.0
2016-04-22 23:00:00+00:00,1233.53,1233.94,1231.8,1232.09,588.0,0,0.0
2016-04-25 01:00:00+00:00,1233.11,1233.11,1230.98,1231.37,1983.0,0,0.0
2016-04-25 02:00:00+00:00,1231.34,1232.9,1230.84,1232.67,1755.0,0,0.0
2016-04-25 03:00:00+00:00,1232.58,1232.75,1230.5,1231.3,3371.0,0,0.0
2016-04-25 04:00:00+00:00,1231.39,1234.43,1230.04,1232.84,7700.0,0,0.0
2016-04-25 05:00:00+00:00,1232.88,1234.51,1232.73,1233.56,5530.0,0,0.0
2016-04-25 06:00:00+00:00,1233.56,1234.12,1232.83,1233.83,3418.0,0,0.0
2016-04-25 07:00:00+00:00,1233.84,1234.09,1233.28,1233.8,2837.0,0,0.0
2016-04-25 08:00:00+00:00,1233.81,1237.52,1232.6,1234.82,6925.0,0,0.0
2016-04-25 09:00:00+00:00,1234.82,1235.83,1233.75,1234.02,6979.0,0,0.0
2016-04-25 10:00:00+00:00,1234.03,1235.53,1232.96,1234.11,9669.0,0,0.0
2016-04-25 11:00:00+00:00,1234.15,1236.08,1233.25,1233.63,9517.0,0,0.0
2016-04-25 12:00:00+00:00,1233.65,1233.71,1230.72,1231.95,8438.0,0,0.0
2016-04-25 13:00:00+00:00,1231.93,1233.32,1231.84,1232.94,6251.0,0,0.0
2016-04-25 14:00:00+00:00,1232.89,1234.23,1232.86,1233.41,7070.0,0,0.0
2016-04-25 15:00:00+00:00,1233.51,1237.04,1231.87,1234.99,11984.0,0,0.0
2016-04-25 16:00:00+00:00,1234.98,1239.13,1234.3,1238.52,16556.0,0,0.0
2016-04-25 17:00:00+00:00,1238.52,1242.27,1238.38,1240.18,15170.0,0,0.0
2016-04-25 18:00:00+00:00,1240.18,1241.16,1239.39,1240.07,8327.0,0,0.0
2016-04-25 19:00:00+00:00,1240.08,1241.02,1239.22,1239.58,7837.0,0,0.0
2016-04-25 20:00:00+00:00,1239.56,1240.86,1237.82,1238.64,6339.0,0,0.0
2016-04-25 21:00:00+00:00,1238.64,1238.94,1236.92,1236.98,3623.0,0,0.0
2016-04-25 22:00:00+00:00,1236.88,1238.68,1236.35,1237.38,3521.0,0,0.0
2016-04-25 23:00:00+00:00,1237.41,1238.06,1236.66,1237.51,1023.0,0,0.0
2016-04-26 01:00:00+00:00,1237.86,1238.27,1236.73,1237.51,807.0,0,0.0
2016-04-26 02:00:00+00:00,1237.41,1238.84,1237.27,1238.04,921.0,0,0.0
2016-04-26 03:00:00+00:00,1238.04,1239.5,1236.16,1238.63,3804.0,0,0.0
2016-04-26 04:00:00+00:00,1238.67,1240.96,1237.97,1239.35,6297.0,0,0.0
2016-04-26 05:00:00+00:00,1239.29,1240.05,1238.51,1238.89,4543.0,0,0.0
2016-04-26 06:00:00+00:00,1238.99,1239.99,1235.25,1235.94,5843.0,0,0.0
2016-04-26 07:00:00+00:00,1235.92,1236.55,1235.04,1236.46,3799.0,0,0.0
2016-04-26 08:00:00+00:00,1236.46,1237.9,1235.83,1237.25,5641.0,0,0.0
2016-04-26 09:00:00+00:00,1237.24,1237.24,1232.68,1232.79,10003.0,0,0.0
2016-04-26 10:00:00+00:00,1232.81,1235.78,1232.42,1235.41,11210.0,0,0.0
2016-04-26 11:00:00+00:00,1235.48,1235.48,1233.66,1234.62,7932.0,0,0.0
2016-04-26 12:00:00+00:00,1234.61,1235.52,1233.99,1234.61,7682.0,0,0.0
2016-04-26 13:00:00+00:00,1234.58,1235.13,1232.1,1232.66,3913.0,0,0.0
2016-04-26 14:00:00+00:00,1232.54,1234.13,1231.39,1231.98,5609.0,0,0.0
2016-04-26 15:00:00+00:00,1231.98,1235.76,1231.47,1233.88,8146.0,0,0.0
2016-04-26 16:00:00+00:00,1233.88,1244.89,1233.58,1241.52,17075.0,0,0.0
2016-04-26 17:00:00+00:00,1241.53,1244.06,1239.44,1241.69,8650.0,0,0.0
2016-04-26 18:00:00+00:00,1241.79,1243.9,1240.64,1242.22,4328.0,0,0.0
2016-04-26 19:00:00+00:00,1242.22,1242.55,1240.34,1240.66,3756.0,0,0.0
2016-04-26 20:00:00+00:00,1240.66,1242.81,1240.05,1241.79,5012.0,0,0.0
2016-04-26 21:00:00+00:00,1241.81,1242.89,1241.43,1242.16,4173.0,0,0.0
2016-04-26 22:00:00+00:00,1242.15,1242.89,1241.73,1242.39,2855.0,0,0.0
2016-04-26 23:00:00+00:00,1242.39,1244.19,1242.08,1243.14,1124.0,0,0.0
2016-04-27 01:00:00+00:00,1243.66,1244.25,1242.46,1242.65,901.0,0,0.0
2016-04-27 02:00:00+00:00,1242.7,1243.3,1242.36,1242.73,622.0,0,0.0
2016-04-27 03:00:00+00:00,1242.79,1246.2,1242.53,1245.21,2779.0,0,0.0
2016-04-27 04:00:00+00:00,1245.25,1246.74,1244.04,1244.29,5247.0,0,0.0
2016-04-27 05:00:00+00:00,1244.32,1245.33,1243.9,1244.3,3349.0,0,0.0
2016-04-27 06:00:00+00:00,1244.3,1244.79,1243.25,1243.88,2875.0,0,0.0
2016-04-27 07:00:00+00:00,1243.88,1244.01,1242.81,1243.92,1789.0,0,0.0
2016-04-27 08:00:00+00:00,1243.9,1244.79,1243.1,1244.15,3166.0,0,0.0
2016-04-27 09:00:00+00:00,1244.13,1247.63,1243.47,1247.52,4835.0,0,0.0
2016-04-27 10:00:00+00:00,1247.54,1247.76,1245.44,1246.17,4780.0,0,0.0
2016-04-27 11:00:00+00:00,1246.17,1247.21,1245.81,1246.71,5323.0,0,0.0
2016-04-27 12:00:00+00:00,1246.71,1246.76,1244.42,1245.96,3479.0,0,0.0
2016-04-27 13:00:00+00:00,1245.91,1246.31,1244.71,1244.78,2275.0,0,0.0
2016-04-27 14:00:00+00:00,1244.78,1246.81,1244.63,1246.4,5804.0,0,0.0
2016-04-27 15:00:00+00:00,1246.36,1251.03,1245.32,1250.53,13601.0,0,0.0
2016-04-27 16:00:00+00:00,1250.53,1250.93,1243.45,1247.25,15844.0,0,0.0
2016-04-27 17:00:00+00:00,1247.3,1249.98,1244.53,1244.62,13799.0,0,0.0
2016-04-27 18:00:00+00:00,1244.71,1250.19,1244.57,1249.48,10371.0,0,0.0
2016-04-27 19:00:00+00:00,1249.53,1250.3,1248.68,1249.04,8300.0,0,0.0
2016-04-27 20:00:00+00:00,1249.03,1250.24,1247.83,1249.13,7742.0,0,0.0
2016-04-27 21:00:00+00:00,1249.23,1252.73,1239.32,1247.01,17900.0,0,0.0
2016-04-27 22:00:00+00:00,1246.99,1246.99,1242.06,1245.29,5104.0,0,0.0
2016-04-27 23:00:00+00:00,1245.28,1246.37,1245.18,1245.59,1244.0,0,0.0
2016-04-28 01:00:00+00:00,1245.47,1245.99,1244.64,1245.1,1146.0,0,0.0
2016-04-28 02:00:00+00:00,1245.1,1245.79,1244.98,1245.59,1474.0,0,0.0
2016-04-28 03:00:00+00:00,1245.63,1246.09,1243.94,1244.14,3654.0,0,0.0
2016-04-28 04:00:00+00:00,1244.14,1244.3,1240.98,1241.85,5663.0,0,0.0
2016-04-28 05:00:00+00:00,1241.8,1242.41,1237.71,1238.78,4290.0,0,0.0
2016-04-28 06:00:00+00:00,1238.78,1250.19,1238.68,1247.13,9547.0,0,0.0
2016-04-28 07:00:00+00:00,1247.15,1250.04,1246.6,1249.98,6180.0,0,0.0
2016-04-28 08:00:00+00:00,1249.93,1255.16,1248.47,1253.31,8364.0,0,0.0
2016-04-28 09:00:00+00:00,1253.31,1256.42,1252.66,1254.57,10193.0,0,0.0
2016-04-28 10:00:00+00:00,1254.61,1256.92,1253.96,1255.56,11024.0,0,0.0
2016-04-28 11:00:00+00:00,1255.5,1259.02,1254.66,1258.36,12108.0,0,0.0
2016-04-28 12:00:00+00:00,1258.4,1258.73,1255.92,1257.82,8350.0,0,0.0
2016-04-28 13:00:00+00:00,1257.84,1258.03,1255.89,1256.31,7177.0,0,0.0
2016-04-28 14:00:00+00:00,1256.33,1256.42,1253.93,1254.87,8121.0,0,0.0
2016-04-28 15:00:00+00:00,1254.89,1259.92,1253.56,1257.02,15087.0,0,0.0
2016-04-28 16:00:00+00:00,1257.02,1258.4,1253.09,1256.08,17169.0,0,0.0
2016-04-28 17:00:00+00:00,1256.07,1257.77,1255.47,1256.23,12437.0,0,0.0
2016-04-28 18:00:00+00:00,1256.23,1265.19,1256.03,1264.56,17632.0,0,0.0
2016-04-28 19:00:00+00:00,1264.53,1266.55,1262.17,1264.11,9925.0,0,0.0
2016-04-28 20:00:00+00:00,1264.11,1265.86,1263.71,1264.67,7786.0,0,0.0
2016-04-28 21:00:00+00:00,1264.68,1266.84,1263.71,1264.9,5841.0,0,0.0
2016-04-28 22:00:00+00:00,1264.91,1269.64,1264.69,1268.34,7795.0,0,0.0
2016-04-28 23:00:00+00:00,1268.37,1268.49,1265.98,1266.19,1704.0,0,0.0
2016-04-29 01:00:00+00:00,1266.28,1266.98,1265.45,1265.73,1486.0,0,0.0
2016-04-29 02:00:00+00:00,1265.75,1266.47,1264.98,1265.55,1316.0,0,0.0
2016-04-29 03:00:00+00:00,1265.55,1267.91,1265.01,1267.51,1927.0,0,0.0
2016-04-29 04:00:00+00:00,1267.54,1276.88,1267.11,1273.96,7554.0,0,0.0
2016-04-29 05:00:00+00:00,1273.96,1280.88,1273.35,1278.8,5682.0,0,0.0
2016-04-29 06:00:00+00:00,1278.8,1278.82,1274.37,1274.58,4599.0,0,0.0
2016-04-29 07:00:00+00:00,1274.61,1276.98,1274.11,1275.35,2983.0,0,0.0
2016-04-29 08:00:00+00:00,1275.35,1277.07,1274.54,1274.82,5568.0,0,0.0
2016-04-29 09:00:00+00:00,1274.86,1275.44,1271.15,1274.36,8202.0,0,0.0
2016-04-29 10:00:00+00:00,1274.26,1277.66,1273.86,1277.11,9775.0,0,0.0
2016-04-29 11:00:00+00:00,1277.15,1279.53,1274.79,1275.65,6472.0,0,0.0
2016-04-29 12:00:00+00:00,1275.65,1276.44,1273.74,1276.04,5716.0,0,0.0
2016-04-29 13:00:00+00:00,1276.04,1278.64,1275.59,1278.4,7010.0,0,0.0
2016-04-29 14:00:00+00:00,1278.4,1280.56,1274.71,1277.33,10381.0,0,0.0
2016-04-29 15:00:00+00:00,1277.35,1279.42,1273.8,1278.11,15084.0,0,0.0
2016-04-29 16:00:00+00:00,1278.11,1286.92,1277.41,1283.18,16233.0,0,0.0
2016-04-29 17:00:00+00:00,1283.23,1291.01,1283.1,1289.82,10672.0,0,0.0
2016-04-29 18:00:00+00:00,1289.91,1296.75,1287.8,1291.67,10231.0,0,0.0
2016-04-29 19:00:00+00:00,1291.62,1294.02,1289.47,1291.14,6222.0,0,0.0
2016-04-29 20:00:00+00:00,1291.13,1291.76,1287.61,1290.59,4908.0,0,0.0
2016-04-29 21:00:00+00:00,1290.58,1292.24,1289.73,1291.13,2328.0,0,0.0
2016-04-29 22:00:00+00:00,1291.17,1293.96,1290.85,1293.01,2319.0,0,0.0
2016-04-29 23:00:00+00:00,1292.99,1294.86,1292.17,1293.06,1544.0,0,0.0
2016-05-02 01:00:00+00:00,1292.11,1294.63,1290.79,1292.22,1940.0,0,0.0
2016-05-02 02:00:00+00:00,1292.17,1296.04,1291.97,1295.05,3497.0,0,0.0
2016-05-02 03:00:00+00:00,1295.04,1296.01,1292.57,1294.19,6348.0,0,0.0
2016-05-02 04:00:00+00:00,1294.2,1294.7,1292.25,1294.0,3210.0,0,0.0
2016-05-02 05:00:00+00:00,1294.03,1295.38,1293.27,1293.35,3036.0,0,0.0
2016-05-02 06:00:00+00:00,1293.38,1293.61,1291.58,1291.77,2335.0,0,0.0
2016-05-02 07:00:00+00:00,1291.72,1293.29,1291.42,1292.96,1607.0,0,0.0
2016-05-02 08:00:00+00:00,1293.04,1294.65,1292.23,1293.85,1970.0,0,0.0
2016-05-02 09:00:00+00:00,1293.87,1294.35,1291.94,1293.34,2209.0,0,0.0
2016-05-02 10:00:00+00:00,1293.34,1296.62,1291.18,1294.68,6857.0,0,0.0
2016-05-02 11:00:00+00:00,1294.66,1295.67,1293.98,1294.73,2740.0,0,0.0
2016-05-02 12:00:00+00:00,1294.83,1300.07,1294.72,1299.71,4544.0,0,0.0
2016-05-02 13:00:00+00:00,1299.66,1302.12,1298.22,1298.53,5843.0,0,0.0
2016-05-02 14:00:00+00:00,1298.53,1302.13,1297.52,1300.25,6776.0,0,0.0
2016-05-02 15:00:00+00:00,1300.24,1303.77,1295.18,1296.02,15235.0,0,0.0
2016-05-02 16:00:00+00:00,1296.1,1297.22,1291.11,1295.39,16997.0,0,0.0
2016-05-02 17:00:00+00:00,1295.74,1296.96,1288.82,1293.64,17903.0,0,0.0
2016-05-02 18:00:00+00:00,1293.59,1297.26,1293.26,1294.89,12726.0,0,0.0
2016-05-02 19:00:00+00:00,1294.86,1295.64,1291.1,1293.81,9916.0,0,0.0
2016-05-02 20:00:00+00:00,1293.81,1295.12,1291.27,1291.61,8405.0,0,0.0
2016-05-02 21:00:00+00:00,1291.59,1291.59,1287.65,1290.7,7520.0,0,0.0
2016-05-02 22:00:00+00:00,1290.68,1291.46,1289.23,1289.77,5198.0,0,0.0
2016-05-02 23:00:00+00:00,1289.72,1291.61,1289.71,1291.51,1335.0,0,0.0
2016-05-03 01:00:00+00:00,1291.63,1292.44,1291.17,1291.94,1205.0,0,0.0
2016-05-03 02:00:00+00:00,1291.93,1291.94,1289.56,1289.81,2034.0,0,0.0
2016-05-03 03:00:00+00:00,1289.81,1292.33,1289.75,1291.71,3065.0,0,0.0
2016-05-03 04:00:00+00:00,1291.7,1297.05,1291.32,1295.07,7604.0,0,0.0
2016-05-03 05:00:00+00:00,1295.07,1295.17,1293.9,1294.44,3224.0,0,0.0
2016-05-03 06:00:00+00:00,1294.44,1294.92,1292.98,1294.49,2963.0,0,0.0
2016-05-03 07:00:00+00:00,1294.51,1294.57,1292.48,1292.64,2902.0,0,0.0
2016-05-03 08:00:00+00:00,1292.64,1293.78,1289.33,1289.63,6448.0,0,0.0
2016-05-03 09:00:00+00:00,1289.64,1299.66,1289.41,1299.26,12188.0,0,0.0
2016-05-03 10:00:00+00:00,1299.33,1301.79,1297.47,1300.89,12249.0,0,0.0
2016-05-03 11:00:00+00:00,1300.86,1300.96,1296.87,1297.18,10162.0,0,0.0
2016-05-03 12:00:00+00:00,1297.2,1298.17,1293.7,1294.14,8212.0,0,0.0
2016-05-03 13:00:00+00:00,1294.06,1297.8,1294.03,1295.27,7784.0,0,0.0
2016-05-03 14:00:00+00:00,1295.31,1296.06,1292.21,1293.49,9542.0,0,0.0
2016-05-03 15:00:00+00:00,1293.56,1299.3,1293.56,1295.3,16815.0,0,0.0
2016-05-03 16:00:00+00:00,1295.3,1297.22,1291.49,1292.66,19595.0,0,0.0
2016-05-03 17:00:00+00:00,1292.68,1294.63,1284.04,1284.43,19934.0,0,0.0
2016-05-03 18:00:00+00:00,1284.43,1288.74,1282.32,1285.65,14800.0,0,0.0
2016-05-03 19:00:00+00:00,1285.64,1288.22,1285.43,1287.36,7355.0,0,0.0
2016-05-03 20:00:00+00:00,1287.36,1290.94,1285.69,1286.21,9033.0,0,0.0
2016-05-03 21:00:00+00:00,1286.21,1287.66,1284.89,1286.29,5033.0,0,0.0
2016-05-03 22:00:00+00:00,1286.31,1287.23,1286.11,1287.07,2724.0,0,0.0
2016-05-03 23:00:00+00:00,1287.11,1287.35,1286.25,1286.44,1033.0,0,0.0
2016-05-04 01:00:00+00:00,1285.74,1286.21,1284.91,1285.08,987.0,0,0.0
2016-05-04 02:00:00+00:00,1285.11,1287.03,1285.03,1286.91,1558.0,0,0.0
2016-05-04 03:00:00+00:00,1286.9,1286.94,1284.44,1285.79,3083.0,0,0.0
2016-05-04 04:00:00+00:00,1285.73,1287.79,1280.89,1281.6,7469.0,0,0.0
2016-05-04 05:00:00+00:00,1281.58,1282.15,1279.78,1280.69,6200.0,0,0.0
2016-05-04 06:00:00+00:00,1280.69,1282.96,1278.9,1279.59,5118.0,0,0.0
2016-05-04 07:00:00+00:00,1279.63,1281.44,1279.28,1280.88,4335.0,0,0.0
2016-05-04 08:00:00+00:00,1280.88,1280.97,1278.96,1280.85,4522.0,0,0.0
2016-05-04 09:00:00+00:00,1280.95,1282.68,1280.47,1280.69,7831.0,0,0.0
2016-05-04 10:00:00+00:00,1280.68,1284.89,1280.02,1283.57,11275.0,0,0.0
2016-05-04 11:00:00+00:00,1283.59,1283.97,1280.94,1281.9,9292.0,0,0.0
2016-05-04 12:00:00+00:00,1281.86,1283.23,1276.27,1276.86,10422.0,0,0.0
2016-05-04 13:00:00+00:00,1276.86,1279.7,1275.53,1277.01,8052.0,0,0.0
2016-05-04 14:00:00+00:00,1276.99,1279.72,1275.58,1279.4,7871.0,0,0.0
2016-05-04 15:00:00+00:00,1279.39,1289.51,1278.9,1286.17,17867.0,0,0.0
2016-05-04 16:00:00+00:00,1286.17,1289.77,1284.09,1285.34,16652.0,0,0.0
2016-05-04 17:00:00+00:00,1285.39,1285.39,1280.39,1283.47,18928.0,0,0.0
2016-05-04 18:00:00+00:00,1283.51,1283.77,1277.22,1278.52,12193.0,0,0.0
2016-05-04 19:00:00+00:00,1278.54,1280.21,1277.3,1277.43,7456.0,0,0.0
2016-05-04 20:00:00+00:00,1277.43,1277.55,1271.83,1273.57,8485.0,0,0.0
2016-05-04 21:00:00+00:00,1273.57,1279.28,1272.57,1279.27,5040.0,0,0.0
2016-05-04 22:00:00+00:00,1279.25,1281.72,1278.7,1279.1,3797.0,0,0.0
2016-05-04 23:00:00+00:00,1279.25,1280.55,1278.99,1279.3,2633.0,0,0.0
2016-05-05 01:00:00+00:00,1279.52,1281.95,1279.3,1281.46,745.0,0,0.0
2016-05-05 02:00:00+00:00,1281.45,1283.27,1281.33,1282.75,2072.0,0,0.0
2016-05-05 03:00:00+00:00,1282.77,1282.96,1281.03,1281.69,4022.0,0,0.0
2016-05-05 04:00:00+00:00,1281.68,1281.7,1277.42,1279.67,8169.0,0,0.0
2016-05-05 05:00:00+00:00,1279.68,1282.85,1279.58,1281.81,5535.0,0,0.0
2016-05-05 06:00:00+00:00,1281.84,1282.41,1280.46,1281.03,2854.0,0,0.0
2016-05-05 07:00:00+00:00,1281.13,1281.45,1280.5,1280.84,3313.0,0,0.0
2016-05-05 08:00:00+00:00,1280.81,1283.41,1280.65,1281.63,5207.0,0,0.0
2016-05-05 09:00:00+00:00,1281.64,1282.33,1278.08,1278.86,7939.0,0,0.0
2016-05-05 10:00:00+00:00,1278.85,1280.3,1276.2,1276.2,11061.0,0,0.0
2016-05-05 11:00:00+00:00,1276.25,1277.98,1274.47,1277.52,9898.0,0,0.0
2016-05-05 12:00:00+00:00,1277.5,1277.7,1275.88,1276.57,7110.0,0,0.0
